150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	subjects	462	6	1	11.99519353	0	2.5	1	2	3.271743487	3.802004008	10.46418219	4.32244489	10.5277222	3.045891784	10.37186934	1	-	2
150505_1345	2	subjects	462	7	1	10.61595595	0	2.5	1	0	4.855064053	2.54509018	15.66915233	4.783967936	20.65622083	0.795494235	11.77195214	2	-	1
150505_1345	2	subjects	462	8	1	10.61441091	0	2.5	1	1	4.842885772	0.795494235	11.77195214	4.960721443	21.04993676	4.783967936	20.65622083	2	-	2
150505_1345	2	subjects	462	9	2	11.54924686	0	2.5	1	2	1.523847695	4.096593186	15.52551815	4.086773547	15.51227334	1.641683367	12.21431585	2	-	4
150505_1345	2	subjects	462	10	2	13.04594268	0	2.5	1	2	2.397795591	3.36012024	20.207606	2.869138277	18.71606698	2.132665331	16.47875845	1	-	1
150505_1345	2	subjects	462	11	2	14.25472411	0	2.5	1	1	4.18496994	4.086773547	15.51227334	4.096593186	15.52551815	4.273346693	15.76392472	2	-	2
150505_1345	2	subjects	462	12	2	14.18484093	0	2.5	1	1	4.116232465	4.273346693	15.76392472	1.641683367	12.21431585	4.096593186	15.52551815	2	-	3
150505_1345	2	subjects	462	13	2	15.4159992	0	2.5	1	0	4.263527054	2.132665331	16.47875845	3.91002004	21.87812969	2.869138277	18.71606698	1	-	2
150505_1345	2	subjects	462	14	2	15.59063495	0	2.5	1	2	4.401002004	2.869138277	18.71606698	3.36012024	20.207606	3.91002004	21.87812969	1	-	3
150505_1345	2	subjects	462	15	2	13.98149131	0	2.5	1	1	3.134268537	3.91002004	21.87812969	2.132665331	16.47875845	3.36012024	20.207606	1	-	4
150505_1345	2	subjects	462	16	2	14.77670962	0	2.5	1	0	4.698397748	1.641683367	12.21431585	4.273346693	15.76392472	4.086773547	15.51227334	2	-	1
150505_1345	2	subjects	462	17	3	14.48209856	0	2.5	1	1	3.733266533	4.057314629	11.40813983	2.977154309	11.0332572	4.018036072	11.39450774	2	-	2
150505_1345	2	subjects	462	18	3	16.77275814	0	2.5	1	1	5	3.163727455	9.588226878	3.783738738	9.507529668	5	9.349227885	1	-	1
150505_1345	2	subjects	462	19	3	12.90233265	0	2.5	1	0	2.41743487	4.018036072	11.39450774	4.410821643	11.53082869	2.977154309	11.0332572	2	-	3
150505_1345	2	subjects	462	20	3	16.77275814	0	2.5	1	2	5	3.783738738	9.507529668	3.163727455	9.588226878	4.263527054	9.445083096	1	-	3
150505_1345	2	subjects	462	21	3	15.3662959	0	2.5	1	1	4.469739479	4.410821643	11.53082869	4.018036072	11.39450774	4.057314629	11.40813983	2	-	1
150505_1345	2	subjects	462	22	3	14.39957348	0	2.5	1	2	3.664529058	2.977154309	11.0332572	4.057314629	11.40813983	4.410821643	11.53082869	2	-	4
150505_1345	2	subjects	462	23	3	11.09678348	0	2.5	1	0	0.809702231	5	9.349227885	4.263527054	9.445083096	3.783738738	9.507529668	1	-	2
150505_1345	2	subjects	462	24	3	14.44504667	0	2.5	1	1	3.281563126	4.263527054	9.445083096	5	9.349227885	3.163727455	9.588226878	1	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	462	1	5	2														
150505_1345	2	displayorder	462	2	1	6														
150505_1345	2	displayorder	462	3	8	4														
150505_1345	2	displayorder	462	4	3	7														
150505_1345	2	displayorder	462	5	6	1														
150505_1345	2	displayorder	462	6	2	5														
150505_1345	2	displayorder	462	7	4	8														
150505_1345	2	displayorder	462	8	7	3														
150505_1345	2	displayorder	462	9	12	16														
150505_1345	2	displayorder	462	10	15	13														
150505_1345	2	displayorder	462	11	16	12														
150505_1345	2	displayorder	462	12	11	9														
150505_1345	2	displayorder	462	13	10	14														
150505_1345	2	displayorder	462	14	13	15														
150505_1345	2	displayorder	462	15	14	10														
150505_1345	2	displayorder	462	16	9	11														
150505_1345	2	displayorder	462	17	21	19														
150505_1345	2	displayorder	462	18	24	23														
150505_1345	2	displayorder	462	19	17	22														
150505_1345	2	displayorder	462	20	23	24														
150505_1345	2	displayorder	462	21	22	17														
150505_1345	2	displayorder	462	22	19	21														
150505_1345	2	displayorder	462	23	18	20														
150505_1345	2	displayorder	462	24	20	18														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	463	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	463	1	1	8.00011582	0	2.5	1	2	4.018036072	3.978757515	12.42634892	3.419038076	12.08501757	4.410821643	12.68983276	1	-	4
150505_1345	2	subjects	463	2	1	7.511366071	0	2.5	1	2	5	4.410821643	12.68983276	3.271743487	11.99519353	3.419038076	12.08501757	1	-	1
150505_1345	2	subjects	463	3	1	12.07905439	0	2.5	1	5	3.045891784	4.842885772	10.61441091	3.016432866	10.38269109	3.085170341	10.39141173	2	-	3
150505_1345	2	subjects	463	4	1	11.90478534	0	2.5	1	1	2.790581162	3.085170341	10.39141173	4.855064053	10.61595595	3.016432866	10.38269109	2	-	4
150505_1345	2	subjects	463	5	1	7.697090976	0	2.5	1	2	4.626853707	3.271743487	11.99519353	4.410821643	12.68983276	3.978757515	12.42634892	1	-	3
150505_1345	2	subjects	463	6	1	8.41066561	0	2.5	1	1	3.193186373	3.419038076	12.08501757	3.978757515	12.42634892	3.271743487	11.99519353	1	-	2
150505_1345	2	subjects	463	7	1	12.96743306	0	2.5	1	0	4.347399489	3.016432866	10.38269109	4.842885772	10.61441091	4.855064053	10.61595595	2	-	1
150505_1345	2	subjects	463	8	1	13.27212711	0	2.5	1	1	4.793787575	4.855064053	10.61595595	3.085170341	10.39141173	4.842885772	10.61441091	2	-	2
150505_1345	2	subjects	463	9	2	11.14462093	0	2.5	1	1	1.720240481	4.116232465	14.18484093	4.698397748	14.77670962	1.523847695	11.54924686	2	-	4
150505_1345	2	subjects	463	10	2	9.642379836	0	2.5	1	2	2.643286573	3.134268537	13.98149131	4.263527054	15.4159992	2.397795591	13.04594268	1	-	1
150505_1345	2	subjects	463	11	2	12.78461311	0	2.5	1	1	4.18496994	4.698397748	14.77670962	4.116232465	14.18484093	4.18496994	14.25472411	2	-	2
150505_1345	2	subjects	463	12	2	12.72580861	0	2.5	1	1	4.096593186	4.18496994	14.25472411	1.523847695	11.54924686	4.116232465	14.18484093	2	-	3
150505_1345	2	subjects	463	13	2	9.498897963	0	2.5	1	1	3.703807615	2.397795591	13.04594268	4.401002004	15.59063495	4.263527054	15.4159992	1	-	2
150505_1345	2	subjects	463	14	2	9.340802195	0	2.5	1	2	4.872344689	4.263527054	15.4159992	3.134268537	13.98149131	4.401002004	15.59063495	1	-	3
150505_1345	2	subjects	463	15	2	9.323531229	0	2.5	1	1	5	4.401002004	15.59063495	2.397795591	13.04594268	3.134268537	13.98149131	1	-	4
150505_1345	2	subjects	463	16	2	13.32692128	0	2.5	1	1	5	1.523847695	11.54924686	4.18496994	14.25472411	4.698397748	14.77670962	2	-	1
150505_1345	2	subjects	463	17	3	11.26838044	0	2.5	1	1	5	4.469739479	15.3662959	2.41743487	12.90233265	3.733266533	14.48209856	2	-	2
150505_1345	2	subjects	463	18	3	4.86002894	0	2.5	1	1	5	3.281563126	14.44504667	0.809702231	11.09678348	5	16.77275814	1	-	1
150505_1345	2	subjects	463	19	3	10.90967534	0	2.5	1	4	3.585971944	3.733266533	14.48209856	3.664529058	14.39957348	2.41743487	12.90233265	2	-	3
150505_1345	2	subjects	463	20	3	5.072014119	0	2.5	1	4	4.793787575	0.809702231	11.09678348	3.281563126	14.44504667	5	16.77275814	1	-	3
150505_1345	2	subjects	463	21	3	11.26838044	0	2.5	1	1	5	3.664529058	14.39957348	3.733266533	14.48209856	4.469739479	15.3662959	2	-	1
150505_1345	2	subjects	463	22	3	10.511966	0	2.5	1	0	2.018187834	2.41743487	12.90233265	4.469739479	15.3662959	3.664529058	14.39957348	2	-	4
150505_1345	2	subjects	463	23	3	5.563163561	0	2.5	1	0	4.316013055	5	16.77275814	5	16.77275814	0.809702231	11.09678348	1	-	2
150505_1345	2	subjects	463	24	3	6.172318144	0	2.5	1	3	3.723446894	5	16.77275814	5	16.77275814	3.281563126	14.44504667	1	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	463	1	5	2														
150505_1345	2	displayorder	463	2	1	6														
150505_1345	2	displayorder	463	3	8	4														
150505_1345	2	displayorder	463	4	3	7														
150505_1345	2	displayorder	463	5	6	1														
150505_1345	2	displayorder	463	6	2	5														
150505_1345	2	displayorder	463	7	4	8														
150505_1345	2	displayorder	463	8	7	3														
150505_1345	2	displayorder	463	9	12	16														
150505_1345	2	displayorder	463	10	15	13														
150505_1345	2	displayorder	463	11	16	12														
150505_1345	2	displayorder	463	12	11	9														
150505_1345	2	displayorder	463	13	10	14														
150505_1345	2	displayorder	463	14	13	15														
150505_1345	2	displayorder	463	15	14	10														
150505_1345	2	displayorder	463	16	9	11														
150505_1345	2	displayorder	463	17	21	19														
150505_1345	2	displayorder	463	18	24	23														
150505_1345	2	displayorder	463	19	17	22														
150505_1345	2	displayorder	463	20	23	24														
150505_1345	2	displayorder	463	21	22	17														
150505_1345	2	displayorder	463	22	19	21														
150505_1345	2	displayorder	463	23	18	20														
150505_1345	2	displayorder	463	24	20	18														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	464	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	464	1	1	17.23509469	0	2.5	1	2	4.175150301	4.626853707	7.697090976	5	7.511366071	4.018036072	8.00011582	1	-	4
150505_1345	2	subjects	464	2	1	15.78870084	0	2.5	1	2	3.340480962	4.018036072	8.00011582	3.193186373	8.41066561	5	7.511366071	1	-	1
150505_1345	2	subjects	464	3	1	18.78789044	0	2.5	1	4	4.18496994	4.793787575	13.27212711	2.790581162	11.90478534	3.045891784	12.07905439	2	-	3
150505_1345	2	subjects	464	4	1	17.22077346	0	2.5	1	1	3.438677355	3.045891784	12.07905439	4.347399489	12.96743306	2.790581162	11.90478534	2	-	4
150505_1345	2	subjects	464	5	1	14.95489733	0	2.5	1	3	2.859318637	3.193186373	8.41066561	4.018036072	8.00011582	4.626853707	7.697090976	1	-	3
150505_1345	2	subjects	464	6	1	15.65256966	0	2.5	1	1	3.261923848	5	7.511366071	4.626853707	7.697090976	3.193186373	8.41066561	1	-	2
150505_1345	2	subjects	464	7	1	11.60969641	0	2.5	1	0	0.766569761	2.790581162	11.90478534	4.793787575	13.27212711	4.347399489	12.96743306	2	-	1
150505_1345	2	subjects	464	8	1	20.14880782	0	2.5	1	1	4.833066132	4.347399489	12.96743306	3.045891784	12.07905439	4.793787575	13.27212711	2	-	2
150505_1345	2	subjects	464	9	2	11.00107194	0	2.5	1	1	0.659719439	4.096593186	12.72580861	5	13.32692128	1.720240481	11.14462093	2	-	4
150505_1345	2	subjects	464	10	2	10.81977532	0	2.5	1	1	5	5	9.323531229	3.703807615	9.498897963	2.643286573	9.642379836	1	-	1
150505_1345	2	subjects	464	11	2	16.45466376	0	2.5	1	1	4.253707415	5	13.32692128	4.096593186	12.72580861	4.18496994	12.78461311	2	-	2
150505_1345	2	subjects	464	12	2	16.03716818	0	2.5	1	0	3.978572399	4.18496994	12.78461311	1.720240481	11.14462093	4.096593186	12.72580861	2	-	3
150505_1345	2	subjects	464	13	2	10.58048302	0	2.5	1	0	3.540500714	2.643286573	9.642379836	4.872344689	9.340802195	3.703807615	9.498897963	1	-	2
150505_1345	2	subjects	464	14	2	10.72961647	0	2.5	1	1	4.4501002	3.703807615	9.498897963	5	9.323531229	4.872344689	9.340802195	1	-	3
150505_1345	2	subjects	464	15	2	10.45109	0	2.5	1	2	2.751302605	4.872344689	9.340802195	2.643286573	9.642379836	5	9.323531229	1	-	4
150505_1345	2	subjects	464	16	2	17.58710359	0	2.5	1	1	5	1.720240481	11.14462093	4.18496994	12.78461311	5	13.32692128	2	-	1
150505_1345	2	subjects	464	17	3	4.412441275	0	2.5	1	2	4.086773547	5	11.26838044	3.585971944	10.90967534	5	11.26838044	2	-	2
150505_1345	2	subjects	464	18	3	7.213723767	0	2.5	1	1	5	3.723446894	6.172318144	4.316013055	5.563163561	5	4.86002894	1	-	1
150505_1345	2	subjects	464	19	3	3.597364759	0	2.5	1	0	4.682925339	5	11.26838044	2.018187834	10.511966	3.585971944	10.90967534	2	-	3
150505_1345	2	subjects	464	20	3	7.213723767	0	2.5	1	1	5	4.316013055	5.563163561	3.723446894	6.172318144	4.793787575	5.072014119	1	-	3
150505_1345	2	subjects	464	21	3	3.163850822	0	2.5	1	1	5	2.018187834	10.511966	5	11.26838044	5	11.26838044	2	-	1
150505_1345	2	subjects	464	22	3	3.486067713	0	2.5	1	1	4.764328657	3.585971944	10.90967534	5	11.26838044	2.018187834	10.511966	2	-	4
150505_1345	2	subjects	464	23	3	8.396725606	0	2.5	1	0	2.877091608	5	4.86002894	4.793787575	5.072014119	4.316013055	5.563163561	1	-	2
150505_1345	2	subjects	464	24	3	7.73356809	0	2.5	1	1	4.067134269	4.793787575	5.072014119	5	4.86002894	3.723446894	6.172318144	1	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	464	1	5	2														
150505_1345	2	displayorder	464	2	1	6														
150505_1345	2	displayorder	464	3	8	4														
150505_1345	2	displayorder	464	4	3	7														
150505_1345	2	displayorder	464	5	6	1														
150505_1345	2	displayorder	464	6	2	5														
150505_1345	2	displayorder	464	7	4	8														
150505_1345	2	displayorder	464	8	7	3														
150505_1345	2	displayorder	464	9	12	16														
150505_1345	2	displayorder	464	10	15	13														
150505_1345	2	displayorder	464	11	16	12														
150505_1345	2	displayorder	464	12	11	9														
150505_1345	2	displayorder	464	13	10	14														
150505_1345	2	displayorder	464	14	13	15														
150505_1345	2	displayorder	464	15	14	10														
150505_1345	2	displayorder	464	16	9	11														
150505_1345	2	displayorder	464	17	21	19														
150505_1345	2	displayorder	464	18	24	23														
150505_1345	2	displayorder	464	19	17	22														
150505_1345	2	displayorder	464	20	23	24														
150505_1345	2	displayorder	464	21	22	17														
150505_1345	2	displayorder	464	22	19	21														
150505_1345	2	displayorder	464	23	18	20														
150505_1345	2	displayorder	464	24	20	18														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	465	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	465	1	1	12.31799142	0	2.5	1	2	4.283166333	2.859318637	14.95489733	3.340480962	15.78870084	4.175150301	17.23509469	1	-	4
150505_1345	2	subjects	465	2	1	12.33924844	0	2.5	1	2	4.32244489	4.175150301	17.23509469	3.261923848	15.65256966	3.340480962	15.78870084	1	-	1
150505_1345	2	subjects	465	3	1	13.04011888	0	2.5	1	1	2.849498998	4.833066132	20.14880782	3.438677355	17.22077346	4.18496994	18.78789044	2	-	3
150505_1345	2	subjects	465	4	1	14.07729567	0	2.5	1	1	3.821643287	4.18496994	18.78789044	0.766569761	11.60969641	3.438677355	17.22077346	2	-	4
150505_1345	2	subjects	465	5	1	11.8556512	0	2.5	1	1	3.428857715	3.261923848	15.65256966	4.175150301	17.23509469	2.859318637	14.95489733	1	-	3
150505_1345	2	subjects	465	6	1	11.7015378	0	2.5	1	4	3.144088176	3.340480962	15.78870084	2.859318637	14.95489733	3.261923848	15.65256966	1	-	2
150505_1345	2	subjects	465	7	1	13.17184178	0	2.5	1	0	2.972962676	3.438677355	17.22077346	4.833066132	20.14880782	0.766569761	11.60969641	2	-	1
150505_1345	2	subjects	465	8	1	15.13542552	0	2.5	1	1	4.813426854	0.766569761	11.60969641	4.18496994	18.78789044	4.833066132	20.14880782	2	-	2
150505_1345	2	subjects	465	9	2	11.56613449	0	2.5	1	1	2.721843687	3.978572399	16.03716818	5	17.58710359	0.659719439	11.00107194	2	-	4
150505_1345	2	subjects	465	10	2	16.12346377	0	2.5	1	1	2.495991984	2.751302605	10.45109	3.540500714	10.58048302	5	10.81977532	1	-	1
150505_1345	2	subjects	465	11	2	12.39105911	0	2.5	1	2	4.155511022	5	17.58710359	3.978572399	16.03716818	4.253707415	16.45466376	2	-	2
150505_1345	2	subjects	465	12	2	12.22155405	0	2.5	1	1	3.860921844	4.253707415	16.45466376	0.659719439	11.00107194	3.978572399	16.03716818	2	-	3
150505_1345	2	subjects	465	13	2	20.25891563	0	2.5	1	0	4.181648187	5	10.81977532	4.4501002	10.72961647	3.540500714	10.58048302	1	-	2
150505_1345	2	subjects	465	14	2	19.66479733	0	2.5	1	1	3.939478958	3.540500714	10.58048302	2.751302605	10.45109	4.4501002	10.72961647	1	-	3
150505_1345	2	subjects	465	15	2	15.47301475	0	2.5	1	1	2.230861723	4.4501002	10.72961647	5	10.81977532	2.751302605	10.45109	1	-	4
150505_1345	2	subjects	465	16	2	12.52666316	0	2.5	1	1	4.391182365	0.659719439	11.00107194	4.253707415	16.45466376	5	17.58710359	2	-	1
150505_1345	2	subjects	465	17	3	12.18513503	0	2.5	1	2	4.037675351	5	3.163850822	4.682925339	3.597364759	4.086773547	4.412441275	2	-	2
150505_1345	2	subjects	465	18	3	17.47663398	0	2.5	1	1	5	4.067134269	7.73356809	2.877091608	8.396725606	5	7.213723767	1	-	1
150505_1345	2	subjects	465	19	3	11.17542652	0	2.5	1	2	2.171943888	4.086773547	4.412441275	4.764328657	3.486067713	4.682925339	3.597364759	2	-	3
150505_1345	2	subjects	465	20	3	13.76169083	0	2.5	1	1	2.515631263	2.877091608	8.396725606	4.067134269	7.73356809	5	7.213723767	1	-	3
150505_1345	2	subjects	465	21	3	12.22764908	0	2.5	1	2	4.116232465	4.764328657	3.486067713	4.086773547	4.412441275	5	3.163850822	2	-	1
150505_1345	2	subjects	465	22	3	12.62621823	0	2.5	1	4	4.852705411	4.682925339	3.597364759	5	3.163850822	4.764328657	3.486067713	2	-	4
150505_1345	2	subjects	465	23	3	14.79982245	0	2.5	1	0	3.209881924	5	7.213723767	5	7.213723767	2.877091608	8.396725606	1	-	2
150505_1345	2	subjects	465	24	3	14.77485715	0	2.5	1	0	3.193186373	5	7.213723767	5	7.213723767	4.067134269	7.73356809	1	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	465	1	5	2														
150505_1345	2	displayorder	465	2	1	6														
150505_1345	2	displayorder	465	3	8	4														
150505_1345	2	displayorder	465	4	3	7														
150505_1345	2	displayorder	465	5	6	1														
150505_1345	2	displayorder	465	6	2	5														
150505_1345	2	displayorder	465	7	4	8														
150505_1345	2	displayorder	465	8	7	3														
150505_1345	2	displayorder	465	9	12	16														
150505_1345	2	displayorder	465	10	15	13														
150505_1345	2	displayorder	465	11	16	12														
150505_1345	2	displayorder	465	12	11	9														
150505_1345	2	displayorder	465	13	10	14														
150505_1345	2	displayorder	465	14	13	15														
150505_1345	2	displayorder	465	15	14	10														
150505_1345	2	displayorder	465	16	9	11														
150505_1345	2	displayorder	465	17	21	19														
150505_1345	2	displayorder	465	18	24	23														
150505_1345	2	displayorder	465	19	17	22														
150505_1345	2	displayorder	465	20	23	24														
150505_1345	2	displayorder	465	21	22	17														
150505_1345	2	displayorder	465	22	19	21														
150505_1345	2	displayorder	465	23	18	20														
150505_1345	2	displayorder	465	24	20	18														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	466	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	466	1	1	10.33598224	0	2.5	1	1	4.292985972	3.428857715	11.8556512	4.32244489	12.33924844	4.283166333	12.31799142	1	-	4
150505_1345	2	subjects	466	2	1	10.34597294	0	2.5	1	3	4.420641283	4.283166333	12.31799142	3.144088176	11.7015378	4.32244489	12.33924844	1	-	1
